ID,SHORT_NAME,FULL_NAME,HQSP_SCAN_ID,CELL_ID,CELL_NAME,STATE_ALPHA_CODE,SCALE_CODE,GRID_SIZE,HEADER_SOURCE_DATE,WEST_LONGITUDE,SOUTH_LATITUDE,EAST_LONGITUDE,NORTH_LATITUDE,ABSOLUTE_PATH
5792919,SMARTSVILLE CA HISTMAP TIFFBAG,"SMARTSVILLE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1951",300546,41747,Smartsville,CA,00024000,7.5X7.5 GRID,1951,-121.375,39.125,-121.25,39.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Smartville_300546_1951_24000_bag.zip
5792918,SMARTSVILLE CA HISTMAP TIFFBAG,"SMARTSVILLE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1951",300545,41747,Smartsville,CA,00024000,7.5X7.5 GRID,1951,-121.375,39.125,-121.25,39.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Smartville_300545_1951_24000_bag.zip
5792917,SMARTSVILLE CA HISTMAP TIFFBAG,"SMARTSVILLE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1949",300544,41747,Smartsville,CA,00024000,7.5X7.5 GRID,1949,-121.375,39.125,-121.25,39.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Smartville_300544_1949_24000_bag.zip
5792916,SMARTSVILLE CA HISTMAP TIFFBAG,"SMARTSVILLE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1995",295234,41747,Smartsville,CA,00024000,7.5X7.5 GRID,1995,-121.375,39.125,-121.25,39.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Smartville_295234_1995_24000_bag.zip
5792915,SMARTSVILLE CA HISTMAP TIFFBAG,"SMARTSVILLE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1995",295233,41747,Smartsville,CA,00024000,7.5X7.5 GRID,1995,-121.375,39.125,-121.25,39.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Smartville_295233_1995_24000_bag.zip
5873223,BIG MARIA MOUNTAINS NE CA-AZ HISTMAP TIF,"BIG MARIA MOUNTAINS NE, CA-AZ HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1954",302408,3769,Big Maria Mountains NE,CA,00024000,7.5X7.5 GRID,1954,-114.625,33.875,-114.5,34,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Big Maria Mts NE_302408_1954_24000_bag.zip
5873222,BIG MARIA MOUNTAINS NE CA-AZ HISTMAP TIF,"BIG MARIA MOUNTAINS NE, CA-AZ HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1954",288396,3769,Big Maria Mountains NE,CA,00024000,7.5X7.5 GRID,1954,-114.625,33.875,-114.5,34,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Big Maria Mts NE_288396_1954_24000_bag.zip
5873221,BIG MARIA MOUNTAINS NE CA-AZ HISTMAP TIF,"BIG MARIA MOUNTAINS NE, CA-AZ HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1954",288395,3769,Big Maria Mountains NE,CA,00024000,7.5X7.5 GRID,1954,-114.625,33.875,-114.5,34,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Big Maria Mts NE_288395_1954_24000_bag.zip
5873220,BIG MARIA MOUNTAINS NE CA-AZ HISTMAP TIF,"BIG MARIA MOUNTAINS NE, CA-AZ HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1954",288394,3769,Big Maria Mountains NE,CA,00024000,7.5X7.5 GRID,1954,-114.625,33.875,-114.5,34,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Big Maria Mts NE_288394_1954_24000_bag.zip
5874262,BIG MARIA MOUNTAINS NE CA-AZ HISTMAP TIF,"BIG MARIA MOUNTAINS NE, CA-AZ HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1954",288393,3769,Big Maria Mountains NE,CA,00024000,7.5X7.5 GRID,1954,-114.625,33.875,-114.5,34,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Big Maria Mts NE_288393_1954_24000_bag.zip
5874261,BIG MARIA MOUNTAINS NE CA-AZ HISTMAP TIF,"BIG MARIA MOUNTAINS NE, CA-AZ HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1954",100211,3769,Big Maria Mountains NE,CA,00024000,7.5X7.5 GRID,1954,-114.625,33.875,-114.5,34,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Big Maria Mts NE_100211_1954_24000_bag.zip
5874260,BIG MARIA MOUNTAINS SW CA HISTMAP TIFFBA,"BIG MARIA MOUNTAINS SW, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1971",288404,3772,Big Maria Mountains SW,CA,00024000,7.5X7.5 GRID,1971,-114.75,33.75,-114.625,33.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Big Maria Mts SW_288404_1971_24000_bag.zip
5874259,BIG MARIA MOUNTAINS SW CA HISTMAP TIFFBA,"BIG MARIA MOUNTAINS SW, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1971",288403,3772,Big Maria Mountains SW,CA,00024000,7.5X7.5 GRID,1971,-114.75,33.75,-114.625,33.875,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Big Maria Mts SW_288403_1971_24000_bag.zip
5868060,ACOLITA CA HISTMAP TIFFBAG,"ACOLITA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1953",287775,105,Acolita,CA,00024000,7.5X7.5 GRID,1953,-115.25,33,-115.125,33.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acolita_287775_1953_24000_bag.zip
5868059,ACOLITA CA HISTMAP TIFFBAG,"ACOLITA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1953",287774,105,Acolita,CA,00024000,7.5X7.5 GRID,1953,-115.25,33,-115.125,33.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acolita_287774_1953_24000_bag.zip
5868058,ACOLITA CA HISTMAP TIFFBAG,"ACOLITA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1992",287772,105,Acolita,CA,00024000,7.5X7.5 GRID,1992,-115.25,33,-115.125,33.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acolita_287772_1992_24000_bag.zip
5868057,ACOLITA CA HISTMAP TIFFBAG,"ACOLITA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1953",287771,105,Acolita,CA,00024000,7.5X7.5 GRID,1953,-115.25,33,-115.125,33.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acolita_287771_1953_24000_bag.zip
5868056,ACOLITA CA HISTMAP TIFFBAG,"ACOLITA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1998",100348,105,Acolita,CA,00024000,7.5X7.5 GRID,1998,-115.25,33,-115.125,33.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acolita_100348_1998_24000_bag.zip
5868973,ACTON CA HISTMAP TIFFBAG,"ACTON, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",302202,115,Acton,CA,00024000,7.5X7.5 GRID,1959,-118.25,34.375,-118.125,34.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acton_302202_1959_24000_bag.zip
5868972,ACTON CA HISTMAP TIFFBAG,"ACTON, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",302201,115,Acton,CA,00024000,7.5X7.5 GRID,1959,-118.25,34.375,-118.125,34.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acton_302201_1959_24000_bag.zip
5868971,ACTON CA HISTMAP TIFFBAG,"ACTON, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",287788,115,Acton,CA,00024000,7.5X7.5 GRID,1959,-118.25,34.375,-118.125,34.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acton_287788_1959_24000_bag.zip
5868970,ACTON CA HISTMAP TIFFBAG,"ACTON, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",287787,115,Acton,CA,00024000,7.5X7.5 GRID,1959,-118.25,34.375,-118.125,34.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acton_287787_1959_24000_bag.zip
5868064,ACTON CA HISTMAP TIFFBAG,"ACTON, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",287786,115,Acton,CA,00024000,7.5X7.5 GRID,1959,-118.25,34.375,-118.125,34.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acton_287786_1959_24000_bag.zip
5868063,ACTON CA HISTMAP TIFFBAG,"ACTON, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1959",287785,115,Acton,CA,00024000,7.5X7.5 GRID,1959,-118.25,34.375,-118.125,34.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acton_287785_1959_24000_bag.zip
5868062,ACTON CA HISTMAP TIFFBAG,"ACTON, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1995",287780,115,Acton,CA,00024000,7.5X7.5 GRID,1995,-118.25,34.375,-118.125,34.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Acton_287780_1995_24000_bag.zip
5873227,BOONVILLE CA HISTMAP TIFFBAG,"BOONVILLE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1991",100550,4863,Boonville,CA,00024000,7.5X7.5 GRID,1991,-123.375,39,-123.25,39.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Boonville_100550_1991_24000_bag.zip
5873235,BOOT LAKE CA HISTMAP TIFFBAG,"BOOT LAKE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1962",302468,4868,Boot Lake,CA,00024000,7.5X7.5 GRID,1962,-120.25,41,-120.125,41.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Boot Lake_302468_1962_24000_bag.zip
5873234,BOOT LAKE CA HISTMAP TIFFBAG,"BOOT LAKE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1962",302467,4868,Boot Lake,CA,00024000,7.5X7.5 GRID,1962,-120.25,41,-120.125,41.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Boot Lake_302467_1962_24000_bag.zip
5873233,BOOT LAKE CA HISTMAP TIFFBAG,"BOOT LAKE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1962",302466,4868,Boot Lake,CA,00024000,7.5X7.5 GRID,1962,-120.25,41,-120.125,41.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Boot Lake_302466_1962_24000_bag.zip
5873232,BOOT LAKE CA HISTMAP TIFFBAG,"BOOT LAKE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1993",299989,4868,Boot Lake,CA,00024000,7.5X7.5 GRID,1993,-120.25,41,-120.125,41.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Boot Lake_299989_1993_24000_bag.zip
5873231,BOOT LAKE CA HISTMAP TIFFBAG,"BOOT LAKE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1993",299988,4868,Boot Lake,CA,00024000,7.5X7.5 GRID,1993,-120.25,41,-120.125,41.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Boot Lake_299988_1993_24000_bag.zip
5873230,BOOT LAKE CA HISTMAP TIFFBAG,"BOOT LAKE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1962",288552,4868,Boot Lake,CA,00024000,7.5X7.5 GRID,1962,-120.25,41,-120.125,41.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Boot Lake_288552_1962_24000_bag.zip
5873229,BOOT LAKE CA HISTMAP TIFFBAG,"BOOT LAKE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1962",288551,4868,Boot Lake,CA,00024000,7.5X7.5 GRID,1962,-120.25,41,-120.125,41.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Boot Lake_288551_1962_24000_bag.zip
5873228,BOOT LAKE CA HISTMAP TIFFBAG,"BOOT LAKE, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1962",288550,4868,Boot Lake,CA,00024000,7.5X7.5 GRID,1962,-120.25,41,-120.125,41.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Boot Lake_288550_1962_24000_bag.zip
5873237,BORDER MOUNTAIN CA HISTMAP TIFFBAG,"BORDER MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1990",299990,4892,Border Mountain,CA,00024000,7.5X7.5 GRID,1990,-121.5,41.375,-121.375,41.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Border Mountain_299990_1990_24000_bag.zip
5873236,BORDER MOUNTAIN CA HISTMAP TIFFBAG,"BORDER MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1993",100548,4892,Border Mountain,CA,00024000,7.5X7.5 GRID,1993,-121.5,41.375,-121.375,41.5,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Border Mountain_100548_1993_24000_bag.zip
5879016,BORON CA HISTMAP TIFFBAG,"BORON, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1947",291711,4906,Boron,CA,00024000,7.5X7.5 GRID,1947,-117.75,35,-117.625,35.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Johannesburg SW_291711_1947_24000_bag.zip
5873244,BORON CA HISTMAP TIFFBAG,"BORON, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1973",302469,4906,Boron,CA,00024000,7.5X7.5 GRID,1973,-117.75,35,-117.625,35.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Boron_302469_1973_24000_bag.zip
5873243,BORON CA HISTMAP TIFFBAG,"BORON, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1973",100547,4906,Boron,CA,00024000,7.5X7.5 GRID,1973,-117.75,35,-117.625,35.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Boron_100547_1973_24000_bag.zip
5868046,ABERDEEN CA HISTMAP TIFFBAG,"ABERDEEN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1994",302193,52,Aberdeen,CA,00024000,7.5X7.5 GRID,1994,-118.375,36.875,-118.25,37,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Aberdeen_302193_1994_24000_bag.zip
5868045,ABERDEEN CA HISTMAP TIFFBAG,"ABERDEEN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1985",302191,52,Aberdeen,CA,00024000,7.5X7.5 GRID,1985,-118.375,36.875,-118.25,37,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Aberdeen_302191_1985_24000_bag.zip
5867208,ABERDEEN CA HISTMAP TIFFBAG,"ABERDEEN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1985",287761,52,Aberdeen,CA,00024000,7.5X7.5 GRID,1985,-118.375,36.875,-118.25,37,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Aberdeen_287761_1985_24000_bag.zip
5867207,ABERDEEN CA HISTMAP TIFFBAG,"ABERDEEN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1994",100353,52,Aberdeen,CA,00024000,7.5X7.5 GRID,1994,-118.375,36.875,-118.25,37,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Aberdeen_100353_1994_24000_bag.zip
5866461,CHALFANT VALLEY CA HISTMAP TIFFBAG,"CHALFANT VALLEY, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1987",289106,8064,Chalfant Valley,CA,00024000,7.5X7.5 GRID,1987,-118.375,37.5,-118.25,37.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Chalfant Valley_289106_1987_24000_bag.zip
5866460,CHALFANT VALLEY CA HISTMAP TIFFBAG,"CHALFANT VALLEY, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1994",100029,8064,Chalfant Valley,CA,00024000,7.5X7.5 GRID,1994,-118.375,37.5,-118.25,37.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Chalfant Valley_100029_1994_24000_bag.zip
5879922,BLACKCAP MOUNTAIN CA HISTMAP TIFFBAG,"BLACKCAP MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1982",288483,4219,Blackcap Mountain,CA,00024000,7.5X7.5 GRID,1982,-118.875,37,-118.75,37.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Blackcap Mtn_288483_1982_24000_bag.zip
5879921,BLACKCAP MOUNTAIN CA HISTMAP TIFFBAG,"BLACKCAP MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1982",299939,4219,Blackcap Mountain,CA,00024000,7.5X7.5 GRID,1982,-118.875,37,-118.75,37.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Blackcap Mountain_299939_1982_24000_bag.zip
5879920,BLACKCAP MOUNTAIN CA HISTMAP TIFFBAG,"BLACKCAP MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1982",299938,4219,Blackcap Mountain,CA,00024000,7.5X7.5 GRID,1982,-118.875,37,-118.75,37.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Blackcap Mountain_299938_1982_24000_bag.zip
5879919,BLACKCAP MOUNTAIN CA HISTMAP TIFFBAG,"BLACKCAP MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 2004",100342,4219,Blackcap Mountain,CA,00024000,7.5X7.5 GRID,2004,-118.875,37,-118.75,37.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Blackcap Mountain_100342_2004_24000_bag.zip
5882247,BEAR MOUNTAIN CA HISTMAP TIFFBAG,"BEAR MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1966",302361,2828,Bear Mountain,CA,00024000,7.5X7.5 GRID,1966,-118.75,35.125,-118.625,35.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Bear Mountain_302361_1966_24000_bag.zip
5878278,BEAR MOUNTAIN CA HISTMAP TIFFBAG,"BEAR MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1933",295921,2828,Bear Mountain,CA,00031680,7.5X7.5 GRID,1933,-118.75,35.125,-118.625,35.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Bear Mountain_295921_1933_31680_bag.zip
5878277,BEAR MOUNTAIN CA HISTMAP TIFFBAG,"BEAR MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1933",295920,2828,Bear Mountain,CA,00031680,7.5X7.5 GRID,1933,-118.75,35.125,-118.625,35.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Bear Mountain_295920_1933_31680_bag.zip
5878276,BEAR MOUNTAIN CA HISTMAP TIFFBAG,"BEAR MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1930",295919,2828,Bear Mountain,CA,00031680,7.5X7.5 GRID,1930,-118.75,35.125,-118.625,35.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Bear Mountain_295919_1930_31680_bag.zip
5882246,BEAR MOUNTAIN CA HISTMAP TIFFBAG,"BEAR MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1966",288256,2828,Bear Mountain,CA,00024000,7.5X7.5 GRID,1966,-118.75,35.125,-118.625,35.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Bear Mountain_288256_1966_24000_bag.zip
5882245,BEAR MOUNTAIN CA HISTMAP TIFFBAG,"BEAR MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1930",288255,2828,Bear Mountain,CA,00024000,7.5X7.5 GRID,1930,-118.75,35.125,-118.625,35.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Bear Mountain_288255_1930_24000_bag.zip
5882244,BEAR MOUNTAIN CA HISTMAP TIFFBAG,"BEAR MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1966",288253,2828,Bear Mountain,CA,00024000,7.5X7.5 GRID,1966,-118.75,35.125,-118.625,35.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Bear Mountain_288253_1966_24000_bag.zip
5882243,BEAR MOUNTAIN CA HISTMAP TIFFBAG,"BEAR MOUNTAIN, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1992",100094,2828,Bear Mountain,CA,00024000,7.5X7.5 GRID,1992,-118.75,35.125,-118.625,35.25,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Bear Mountain_100094_1992_24000_bag.zip
5871770,MONTPELIER CA HISTMAP TIFFBAG,"MONTPELIER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1916",296329,30006,Montpelier,CA,00031680,7.5X7.5 GRID,1916,-120.75,37.5,-120.625,37.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Montpellier_296329_1916_31680_bag.zip
5871769,MONTPELIER CA HISTMAP TIFFBAG,"MONTPELIER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 31680-SCALE 1916",296328,30006,Montpelier,CA,00031680,7.5X7.5 GRID,1916,-120.75,37.5,-120.625,37.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Montpellier_296328_1916_31680_bag.zip
5881458,MONTPELIER CA HISTMAP TIFFBAG,"MONTPELIER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1968",293095,30006,Montpelier,CA,00024000,7.5X7.5 GRID,1968,-120.75,37.5,-120.625,37.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Montpelier_293095_1968_24000_bag.zip
5881457,MONTPELIER CA HISTMAP TIFFBAG,"MONTPELIER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1968",293094,30006,Montpelier,CA,00024000,7.5X7.5 GRID,1968,-120.75,37.5,-120.625,37.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Montpelier_293094_1968_24000_bag.zip
5881456,MONTPELIER CA HISTMAP TIFFBAG,"MONTPELIER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1953",293093,30006,Montpelier,CA,00024000,7.5X7.5 GRID,1953,-120.75,37.5,-120.625,37.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Montpelier_293093_1953_24000_bag.zip
5881455,MONTPELIER CA HISTMAP TIFFBAG,"MONTPELIER, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1968",101626,30006,Montpelier,CA,00024000,7.5X7.5 GRID,1968,-120.75,37.5,-120.625,37.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Montpelier_101626_1968_24000_bag.zip
5756531,ARTESIA CA HISTMAP TIFFBAG,"ARTESIA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1925",288070,395716,Artesia,CA,00024000,7.5X7.5 GRID,1925,-118.1,33.8,-118,33.9,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Artesia_288070_1925_24000_bag.zip
5756530,ARTESIA CA HISTMAP TIFFBAG,"ARTESIA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1925",288069,395716,Artesia,CA,00024000,7.5X7.5 GRID,1925,-118.1,33.8,-118,33.9,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Artesia_288069_1925_24000_bag.zip
5756529,ARTESIA CA HISTMAP TIFFBAG,"ARTESIA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1923",288068,395716,Artesia,CA,00024000,7.5X7.5 GRID,1923,-118.1,33.8,-118,33.9,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Artesia_288068_1923_24000_bag.zip
5756528,ARTESIA CA HISTMAP TIFFBAG,"ARTESIA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1945",288067,395716,Artesia,CA,00024000,7.5X7.5 GRID,1945,-118.1,33.8,-118,33.9,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Artesia_288067_1945_24000_bag.zip
5798771,YCATAPOM PEAK CA HISTMAP TIFFBAG,"YCATAPOM PEAK, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1998",295846,50059,Ycatapom Peak,CA,00024000,7.5X7.5 GRID,1998,-122.875,41,-122.75,41.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Ycatapom Peak_295846_1998_24000_bag.zip
5798770,YCATAPOM PEAK CA HISTMAP TIFFBAG,"YCATAPOM PEAK, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1986",295845,50059,Ycatapom Peak,CA,00024000,7.5X7.5 GRID,1986,-122.875,41,-122.75,41.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Ycatapom Peak_295845_1986_24000_bag.zip
5798769,YCATAPOM PEAK CA HISTMAP TIFFBAG,"YCATAPOM PEAK, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1998",102172,50059,Ycatapom Peak,CA,00024000,7.5X7.5 GRID,1998,-122.875,41,-122.75,41.125,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Ycatapom Peak_102172_1998_24000_bag.zip
5797671,SELMA CA HISTMAP TIFFBAG,"SELMA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1964",300413,40529,Selma,CA,00024000,7.5X7.5 GRID,1964,-119.625,36.5,-119.5,36.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Selma_300413_1964_24000_bag.zip
5797670,SELMA CA HISTMAP TIFFBAG,"SELMA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1964",300412,40529,Selma,CA,00024000,7.5X7.5 GRID,1964,-119.625,36.5,-119.5,36.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Selma_300412_1964_24000_bag.zip
5797669,SELMA CA HISTMAP TIFFBAG,"SELMA, CA HISTORICAL MAP TIFF BAG 7.5X7.5 GRID 24000-SCALE 1947",300411,40529,Selma,CA,00024000,7.5X7.5 GRID,1947,-119.625,36.5,-119.5,36.625,https://prd-tnm.s3.amazonaws.com/hm_archive/CA/CA_Selma_300411_1947_24000_bag.zip
